    lat    lon     lam1     lam2     lam3    V1_Up     V1_E     V1_N    V2_Up     V2_E     V2_N    V3_Up     V3_E     V3_N
   60.0  140.0   1.6881  1.15180  0.51020 -0.08271 -0.26949  0.95945  0.05440  0.96009  0.27436  0.99509 -0.07489  0.06474
   60.0  145.0   1.6998  1.11491  0.52348 -0.07485 -0.24284  0.96718  0.04712  0.96795  0.24668  0.99608 -0.06404  0.06100
   60.0   15.0   5.2089  0.65134  0.29233 -0.23215 -0.72556 -0.64782 -0.45241 -0.50904  0.73226  0.86106 -0.46307  0.21008
   60.0  150.0   1.7964  1.15379  0.47824 -0.08818 -0.13117  0.98743 -0.07337  0.98945  0.12489  0.99340  0.06143  0.09688
   60.0  155.0   1.7364  1.12659  0.50685  0.09041  0.07127 -0.99335  0.01944 -0.99737 -0.06979 -0.99571 -0.01300 -0.09156
   60.0  160.0   1.6932  1.13692  0.51508  0.06862 -0.00690 -0.99762  0.10019 -0.99487  0.01378 -0.99260 -0.10090 -0.06757
   60.0  165.0   1.6601  1.14577  0.52167 -0.06834  0.04214  0.99677  0.03523 -0.99838  0.04463 -0.99704 -0.03817 -0.06674
   60.0  170.0   1.6499  1.13018  0.53253 -0.05760  0.07694  0.99537  0.02786 -0.99651  0.07864  0.99795  0.03226  0.05526
   60.0  175.0   1.7435  1.13617  0.50104 -0.00841  0.05161  0.99863 -0.00899 -0.99863  0.05154  0.99992 -0.00854  0.00887
   60.0  180.0   1.7407  1.17384  0.48576 -0.00159  0.03662  0.99933  0.06899 -0.99694  0.03664  0.99762  0.06900 -0.00094
   60.0   20.0    3.418  0.84790  0.34218 -0.34874 -0.85562 -0.38248 -0.32949 -0.27012  0.90469  0.87739 -0.44152  0.18772
   60.0   25.0   2.8801  0.77526  0.44355  0.72093  0.68556  0.10129  0.07474  0.06839 -0.99486  0.68896 -0.72480  0.00193
   60.0   30.0   2.1156  0.92619  0.50610 -0.44876 -0.74602 -0.49200  0.42248 -0.66225  0.61882 -0.78748  0.06984  0.61237
   60.0   35.0    2.397  1.27256  0.32498  0.53274 -0.01919  0.84606  0.19306 -0.97063 -0.14358  0.82397  0.23983 -0.51338
   60.0   40.0   4.8695  1.63625  0.12445  0.76679 -0.13189  0.62820 -0.30577 -0.93555  0.17681  0.56439 -0.32766 -0.75769
   60.0   45.0   28.508  0.92565  0.03728  0.33366 -0.77897  0.53092  0.82019  0.51752  0.24386 -0.46472  0.35409  0.81158
   60.0    5.0   18.169  5.90123  0.00931 -0.17786 -0.54317 -0.82057 -0.96029 -0.08637  0.26532  0.21498 -0.83517  0.50624
   60.0   50.0   6.7857  0.87955  0.16584 -0.56878 -0.82223 -0.02079 -0.71661  0.50781 -0.47812 -0.40368  0.25704  0.87805
   60.0   55.0   3.9807  0.67029  0.37164 -0.39725 -0.90326  0.16223 -0.90775  0.36078 -0.21406 -0.13482  0.23230  0.96325
   60.0   60.0   2.8627  0.70835  0.48856  0.30706  0.90480 -0.29504 -0.51268  0.41845  0.74971  0.80179 -0.07894  0.59236
   60.0   65.0   2.4457  0.99977  0.40711  0.18134  0.94043 -0.28759 -0.19506  0.32103  0.92676  0.96388 -0.11196  0.24166
   60.0   70.0   2.3376  1.18648  0.35682 -0.11963 -0.97826  0.16939 -0.06031  0.17746  0.98228 -0.99099  0.10729 -0.08023
   60.0   75.0   2.2376  1.27258  0.34790 -0.17907 -0.97493  0.13208  0.03548  0.12776  0.99117 -0.98320  0.18218  0.01171
   60.0   80.0   2.1413  1.26932  0.36565 -0.19278 -0.95974  0.20431  0.09351  0.18930  0.97746  0.97678 -0.20754 -0.05325
   60.0   85.0   2.0449  1.25051  0.38904 -0.20260 -0.92479  0.32204  0.10659  0.30609  0.94602  0.97344 -0.22599 -0.03656
   60.0   90.0    1.954  1.23460  0.41218 -0.19868 -0.87817  0.43513  0.12629  0.41734  0.89993  0.97189 -0.23375 -0.02799
   60.0   95.0   1.8824  1.21993  0.43238 -0.17440 -0.82298  0.54064  0.14632  0.52129  0.84074  0.97374 -0.22573 -0.02951
   65.0  -10.0   2.6998  1.10542  0.33161  0.19678 -0.80875  0.55426  0.49949  0.56915  0.65313  0.84368 -0.14832 -0.51596
   65.0 -100.0   4.6377  1.08211  0.19718  0.05488 -0.58444 -0.80958  0.57123 -0.64664  0.50553 -0.81896 -0.49020  0.29836
   65.0 -105.0   4.2415  1.26355  0.18482  0.10739 -0.50200 -0.85817  0.54323 -0.69330  0.47353 -0.83269 -0.51703  0.19825
   65.0 -110.0   4.3988  1.21348  0.18566  0.11333 -0.41606 -0.90225  0.44979 -0.78823  0.41998 -0.88592 -0.45342  0.09781
   65.0 -115.0   3.8529  1.20438  0.21392  0.10951 -0.31196 -0.94376  0.39202 -0.85895  0.32942 -0.91341 -0.40605  0.02823
   65.0 -120.0   3.2963  1.24174  0.24295  0.10973 -0.20206 -0.97321  0.35138 -0.90801  0.22814  0.92978  0.36700  0.02864
   65.0 -125.0   2.8182  1.28846  0.27329  0.10092 -0.09802 -0.99005  0.30760 -0.94330  0.12475  0.94615  0.31713  0.06505
   65.0 -130.0   2.4588  1.31640  0.30585  0.09847 -0.00190 -0.99514  0.29464 -0.95511  0.03098  0.95052  0.29625  0.09349
   65.0 -135.0   2.2213  1.30363  0.34126  0.10666  0.07921 -0.99114  0.28106 -0.95857 -0.04636  0.95375  0.27362  0.12450
   65.0 -140.0    2.053  1.29107  0.37276  0.12465  0.14233 -0.98194  0.24514 -0.96339 -0.10852  0.96144  0.22719  0.15498
   65.0 -145.0   1.9002  1.30386  0.39910  0.15412  0.18869 -0.96987  0.21772 -0.96395 -0.15294  0.96377  0.18759  0.18965
   65.0  -15.0   2.5461  1.19270  0.32742  0.08675 -0.94218  0.32368  0.34061  0.33338  0.87912  0.93619 -0.03398 -0.34984
   65.0 -150.0   1.7799  1.31162  0.42359  0.17249  0.22327 -0.95938  0.20874 -0.96014 -0.18591  0.96264  0.16819  0.21222
   65.0 -155.0   1.6916  1.30413  0.44857  0.16808  0.23649 -0.95699  0.20341 -0.95822 -0.20107  0.96456  0.16087  0.20916
   65.0 -160.0   1.6567  1.27548  0.46898  0.14733  0.23320 -0.96120  0.17294 -0.96291 -0.20711  0.97385  0.13572  0.18220
   65.0 -165.0    1.612  1.24841  0.49284  0.13007  0.18221 -0.97462  0.15858 -0.97414 -0.16096  0.97874  0.13362  0.15560
   65.0 -170.0   1.6673  1.26301  0.47105 -0.07718 -0.13301  0.98810  0.12661 -0.98435 -0.12262 -0.98895 -0.11564 -0.09281
   65.0 -175.0   1.7591  1.22907  0.45942 -0.06288 -0.09713  0.99328 -0.08683  0.99201  0.09151  0.99424  0.08049  0.07081
   65.0  -20.0   2.6147  1.25924  0.30082  0.03777 -0.98977  0.13759  0.21578  0.14252  0.96598  0.97571  0.00680 -0.21896
   65.0  -25.0   2.7617  1.27229  0.28207  0.04696 -0.99881 -0.01293 -0.11352  0.00752 -0.99351 -0.99243 -0.04813  0.11303
   65.0  -30.0   2.9816  1.24611  0.26795  0.04676 -0.98810 -0.14653  0.03205 -0.14513  0.98889 -0.99839 -0.05094  0.02488
   65.0  -35.0   3.1135  1.21071  0.26392  0.07392 -0.96630 -0.24658 -0.01335 -0.24819  0.96862 -0.99717 -0.06831 -0.03125
   65.0  -40.0   3.0843  1.15172  0.27927 -0.08763  0.94402  0.31805  0.03869  0.32226 -0.94586  0.99540  0.07058  0.06477
   65.0  -45.0   3.0392  1.09528  0.29775 -0.13623  0.91533  0.37896  0.01792  0.38474 -0.92285  0.99051  0.11893  0.06882
   65.0   -5.0    3.535  0.96655  0.29339  0.26880 -0.64256  0.71754  0.50203  0.72923  0.46496  0.82201 -0.23525 -0.51861
   65.0  -50.0   3.0187  1.03393  0.31741 -0.11952  0.88579  0.44843  0.02422  0.45413 -0.89060  0.99254  0.09559  0.07574
   65.0  -55.0   3.1296  0.98318  0.32245 -0.12199  0.84841  0.51509  0.03303  0.52215 -0.85222  0.99198  0.08695  0.09173
   65.0  -60.0    3.454  0.92258  0.31162 -0.08595  0.82877  0.55295  0.09485  0.55929 -0.82353  0.99177  0.01833  0.12668
   65.0  -65.0   3.7607  0.97085  0.27278 -0.07279  0.81487  0.57506  0.19748  0.57695 -0.79255  0.97760 -0.05587  0.20291
   65.0  -70.0   4.2256  0.94141  0.25081  0.03374 -0.79670 -0.60344 -0.41285 -0.56097  0.71754  0.91017 -0.22492  0.34784
   65.0  -75.0   6.1626  0.90525  0.17957  0.06335 -0.79569 -0.60238  0.38401  0.57656 -0.72119  0.92115 -0.18563  0.34207
   65.0  -80.0   15.722  0.70029  0.09166  0.04980 -0.74847 -0.66129  0.35918  0.63124 -0.68741  0.93194 -0.20329  0.30027
   65.0  -85.0   74.689  0.71954  0.01842 -0.00813 -0.71370 -0.70040  0.74453  0.46325 -0.48070  0.66754 -0.52538  0.52761
   65.0  -90.0   23.121  0.45078  0.09475  0.01981 -0.66543 -0.74620  0.88255 -0.33907  0.32579 -0.46980 -0.66501  0.58056
   65.0  -95.0   8.2454  0.79758  0.15013 -0.02390  0.62187  0.78276  0.65107 -0.58449  0.48423  0.75865  0.52120 -0.39091
   65.0    0.0   2.6434  0.93058  0.40532  0.57925 -0.62566  0.52252 -0.81278 -0.39447  0.42869  0.06209  0.67301  0.73702
   65.0   10.0   11.571  1.57337  0.05372  0.99323 -0.03750  0.10993  0.05762  0.98084 -0.18608 -0.10085  0.19116  0.97637
   65.0  100.0   2.0173  1.23008  0.39971 -0.10040 -0.72452  0.68190  0.16691  0.66338  0.72942  0.98085 -0.18705 -0.05433
   65.0  105.0   2.0078  1.20826  0.40858 -0.09923 -0.67633  0.72988  0.18203  0.70879  0.68153  0.97827 -0.20049 -0.05278
   65.0  110.0   1.9658  1.18237  0.42694 -0.08252 -0.63432  0.76865  0.13270  0.75742  0.63930  0.98772 -0.15475 -0.02167
   65.0  115.0   1.9126  1.16791  0.44410 -0.09500 -0.60193  0.79288  0.15567  0.77770  0.60906  0.98323 -0.18129 -0.01982
   65.0  120.0   1.8534  1.14786  0.46647  0.08800  0.57021 -0.81677  0.10344  0.81029  0.57683  0.99073 -0.13525  0.01232
   65.0  125.0    1.773  1.13891  0.49164  0.11715  0.55481 -0.82369  0.07983  0.82145  0.56466  0.98990 -0.13190  0.05194
   65.0  130.0   1.7747  1.15223  0.48540  0.14083  0.49389 -0.85804  0.06411  0.86031  0.50572  0.98796 -0.12623  0.08949
   65.0  135.0   1.8196  1.16329  0.46897  0.11725  0.41794 -0.90088  0.08885  0.89908  0.42867  0.98912 -0.13030  0.06829
   65.0  140.0   1.8775  1.14339  0.46214 -0.07375 -0.33761  0.93839 -0.00104  0.94098  0.33846  0.99728 -0.02398  0.06975
   65.0  145.0   1.8997  1.17347  0.44491 -0.08480 -0.27988  0.95628 -0.02560  0.96004  0.27871  0.99607  0.00084  0.08857
   65.0   15.0   22.149  0.27295  0.16142 -0.97469 -0.19774 -0.10433  0.01743  0.39803 -0.91721 -0.22289  0.89581  0.38451
   65.0  150.0   1.7958  1.14312  0.48313 -0.10640 -0.19105  0.97580 -0.08030  0.97981  0.18308  0.99108  0.05888  0.11959
   65.0  155.0   1.7926  1.15896  0.47770 -0.10487 -0.15644  0.98210  0.02751  0.98671  0.16012  0.99411 -0.04381  0.09917
   65.0  160.0   1.7731  1.19497  0.46818 -0.07294 -0.02454  0.99703 -0.10748  0.99407  0.01661  0.99153  0.10595  0.07514
   65.0  165.0   1.7377  1.18345  0.48243 -0.07014 -0.02860  0.99713  0.01769  0.99940  0.02991  0.99738 -0.01973  0.06959
   65.0  170.0    1.771  1.15958  0.48342  0.00569 -0.00508  0.99997 -0.00212  0.99998  0.00509  0.99998  0.00215 -0.00568
   65.0  175.0   1.9128  1.13539  0.45711  0.01739 -0.05569  0.99830 -0.04029 -0.99768 -0.05495  0.99904 -0.03926 -0.01959
   65.0  180.0   1.8916  1.17747  0.44571 -0.03546 -0.07221  0.99676 -0.05410  0.99606  0.07023  0.99791  0.05143  0.03923
   65.0   20.0   7.3833  1.06653  0.12642 -0.98568 -0.14951 -0.07801  0.16749 -0.92185 -0.34949 -0.01966 -0.35755  0.93369
   65.0   25.0   5.3478  0.56871  0.32909  0.96250 -0.09688  0.25339  0.18472  0.91810 -0.35068 -0.19866  0.38433  0.90157
   65.0   30.0   3.2608  0.75524  0.40483  0.66157 -0.46104  0.59141  0.57503  0.81812 -0.00547 -0.48132  0.34369  0.80636
   65.0   35.0    2.712  0.86952  0.42172 -0.49455  0.56777 -0.65807  0.46766  0.81203  0.34915  0.73261 -0.13508 -0.66711
   65.0   40.0   2.5039  0.96717  0.40939 -0.37410  0.55034 -0.74644  0.40031  0.82187  0.40532  0.83654 -0.14717 -0.52777
   65.0   45.0   2.3616  1.05048  0.39894 -0.29565  0.54391 -0.78534  0.30589  0.83270  0.46156  0.90500 -0.10377 -0.41257
   65.0    5.0   43.425  1.28278  0.01766 -0.98535  0.12855 -0.11207  0.16051  0.92105 -0.35483 -0.05761  0.36762  0.92819
   65.0   50.0   2.1011  1.24960  0.37771  0.25895 -0.48310  0.83639 -0.21030 -0.87336 -0.43934  0.94272 -0.06212 -0.32776
   65.0   55.0   1.8271  1.51185  0.35955  0.18431 -0.49059  0.85168  0.20245  0.86689  0.45554 -0.96179  0.08846  0.25909
   65.0   60.0   1.7781  1.65088  0.33845  0.07633  0.99079 -0.11186  0.21603  0.09309  0.97194 -0.97340  0.09835  0.20693
   65.0   65.0   1.9466  1.56496  0.32520  0.12750  0.98822  0.08466  0.16936 -0.10579  0.97986 -0.97727  0.11059  0.18085
   65.0   70.0   2.0366  1.49867  0.32443  0.15865  0.98733 -0.00141  0.17120 -0.02610  0.98489 -0.97238  0.15650  0.17318
   65.0   75.0   2.0541  1.43601  0.33595  0.14609  0.97925 -0.14045  0.18298  0.11278  0.97663 -0.97220  0.16838  0.16271
   65.0   80.0   2.0519  1.37941  0.35033 -0.14567 -0.94901  0.27958  0.18669  0.25115  0.94978  0.97156 -0.19055 -0.14058
   65.0   85.0   2.0369  1.33117  0.36570 -0.13502 -0.90415  0.40531  0.17743  0.38039  0.90765  0.97483 -0.19446 -0.10906
   65.0   90.0   2.0263  1.29772  0.37708 -0.13488 -0.84582  0.51613  0.17620  0.49211  0.85251  0.97507 -0.20593 -0.08266
   65.0   95.0   2.0279  1.26844  0.38563 -0.12108 -0.77999  0.61396  0.17557  0.59193  0.78663  0.97699 -0.20304 -0.06528
   70.0  -10.0    8.716  0.88987  0.12639  0.21328  0.89807 -0.38469  0.77606  0.08346  0.62511  0.59350 -0.43187 -0.67915
   70.0 -100.0   5.8206  0.84326  0.20177  0.00439 -0.56470 -0.82529  0.44326 -0.73869  0.50780 -0.89638 -0.36804  0.24706
   70.0 -105.0   5.0152  0.93088  0.21207  0.04466 -0.50767 -0.86039  0.36086 -0.79490  0.48776 -0.93155 -0.33227  0.14770
   70.0 -110.0   4.2404  1.03960  0.22435  0.06603 -0.44484 -0.89317  0.32970 -0.83512  0.44030 -0.94177 -0.32355  0.09152
   70.0 -115.0   3.6391  1.13365  0.23967  0.07942 -0.37495 -0.92364  0.31258 -0.87047  0.38024 -0.94657 -0.31890  0.04807
   70.0 -120.0   3.1676  1.20891  0.25832  0.08858 -0.29933 -0.95003  0.30058 -0.90128  0.31199 -0.94963 -0.31319  0.01014
   70.0 -125.0   2.8266  1.26087  0.27780  0.09776 -0.21892 -0.97083  0.29272 -0.92603  0.23830  0.95119  0.30748  0.02644
   70.0 -130.0   2.5696  1.29084  0.29884  0.10979 -0.13817 -0.98430  0.27678 -0.94687  0.16379  0.95464  0.29042  0.06572
   70.0 -135.0   2.3567  1.30862  0.32175  0.12266 -0.06128 -0.99056  0.26975 -0.95846  0.09270  0.95509  0.27857  0.10103
   70.0 -140.0    2.196  1.31664  0.34338  0.12988  0.01627 -0.99140  0.25984 -0.96548  0.01819  0.95688  0.25997  0.12962
   70.0 -145.0   2.0566  1.31606  0.36693  0.13517  0.08519 -0.98715  0.25316 -0.96620 -0.04871  0.95793  0.24333  0.15217
   70.0  -15.0   11.672  1.42265  0.05969  0.22345  0.92824 -0.29739  0.77688  0.01465  0.62947  0.58866 -0.37169 -0.71786
   70.0 -150.0   1.9672  1.30051  0.38809  0.12586  0.15536 -0.97981  0.26306 -0.95753 -0.11804  0.95654  0.24289  0.16139
   70.0 -155.0   1.9416  1.26393  0.40460  0.09283  0.21330 -0.97257  0.28061 -0.94279 -0.17998  0.95532  0.25621  0.14738
   70.0 -160.0   1.9444  1.24551  0.40968  0.06706  0.24143 -0.96810  0.22131 -0.94971 -0.22152  0.97289  0.19940  0.11712
   70.0 -165.0   1.9376  1.24471  0.41168  0.08230  0.24266 -0.96661  0.13785 -0.96335 -0.23010  0.98703  0.11431  0.11274
   70.0 -170.0   1.9387  1.23317  0.41559  0.09432  0.21772 -0.97144  0.10461 -0.97256 -0.20781 -0.99003 -0.08202 -0.11451
   70.0 -175.0   1.9352  1.18833  0.43248 -0.08119 -0.17951  0.98040  0.10698 -0.97953 -0.17050  0.99094  0.09104  0.09873
   70.0  -20.0    17.15  0.93935  0.06194 -0.07840 -0.93531  0.34504 -0.96197 -0.01986 -0.27242 -0.26165  0.35328  0.89819
   70.0  -25.0   8.0981  0.48116  0.25484 -0.16382 -0.93769  0.30643 -0.85658  0.28929  0.42730  0.48933  0.19248  0.85060
   70.0  -30.0   6.9388  0.48526  0.29394  0.03350  0.97576 -0.21627 -0.24458 -0.20181 -0.94840  0.96905 -0.08467 -0.23189
   70.0  -35.0   6.3491  0.51476  0.30398  0.03604  0.99420 -0.10131 -0.08973 -0.09775 -0.99116  0.99531 -0.04481 -0.08568
   70.0  -40.0   5.9073  0.58589  0.28751  0.06499  0.99787  0.00600  0.21150 -0.00790 -0.97735  0.97522 -0.06478  0.21156
   70.0  -45.0    5.979  0.65745  0.25385 -0.08108 -0.99042 -0.11177 -0.45453 -0.06306  0.88850  0.88703 -0.12284  0.44506
   70.0   -5.0   4.6363  1.05158  0.20390  0.19805  0.93462 -0.29540  0.45390  0.17966  0.87275  0.86876 -0.30693 -0.38865
   70.0  -50.0   7.4248  0.60605  0.22119 -0.08113 -0.97401 -0.21148 -0.49793 -0.14420  0.85514  0.86341 -0.17468  0.47329
   70.0  -55.0   10.247  0.52918  0.18195 -0.05400 -0.95681 -0.28566 -0.39991 -0.24141  0.88419  0.91496 -0.16199  0.36961
   70.0  -60.0   14.274  0.61237  0.11220 -0.09893 -0.93404 -0.34320  0.57804  0.22679 -0.78386  0.80999 -0.27593  0.51747
   70.0  -65.0   39.987  0.74016  0.03339 -0.08083 -0.90206 -0.42398  0.81974  0.18182 -0.54311  0.56700 -0.39146  0.72476
   70.0  -70.0   51.582  0.52792  0.03623 -0.07237 -0.86704 -0.49296  0.99729 -0.06948 -0.02422 -0.01325 -0.49338  0.86971
   70.0  -75.0   20.412  0.56008  0.08622  0.02262  0.82438  0.56559  0.90516 -0.25708  0.33851  0.42446  0.50429 -0.75201
   70.0  -80.0   9.6305  0.81028  0.12677  0.04458  0.77959  0.62470  0.89367 -0.31061  0.32384  0.44650  0.54384 -0.71054
   70.0  -85.0    6.733  1.00693  0.14670  0.11332  0.73026  0.67370  0.87862 -0.39024  0.27522  0.46389  0.56074 -0.68584
   70.0  -90.0   6.5337  0.86350  0.17540  0.11922  0.66892  0.73371  0.76316 -0.53445  0.36325  0.63512  0.51663 -0.57421
   70.0  -95.0   6.4235  0.80132  0.19229 -0.05320 -0.61702 -0.78515  0.58558 -0.65616  0.47597 -0.80887 -0.43445  0.39622
   70.0    0.0   3.5088  1.08968  0.25915  0.12278  0.94424 -0.30551  0.32022  0.25368  0.91275  0.93935 -0.20990 -0.27122
   70.0   10.0   2.5461  0.97608  0.40559  0.81497  0.55164 -0.17754 -0.29971  0.13901 -0.94385  0.49599 -0.82242 -0.27862
   70.0  100.0      2.1  1.13817  0.41593  0.08823  0.81511 -0.57255  0.18712  0.55100  0.81326  0.97837 -0.17889 -0.10391
   70.0  105.0   2.0962  1.13087  0.41947  0.09501  0.78172 -0.61635  0.15100  0.60067  0.78510  0.98396 -0.16767 -0.06097
   70.0  110.0   2.0524  1.13487  0.42646  0.08296  0.77331 -0.62858  0.08509  0.62295  0.77762  0.99291 -0.11800 -0.01412
   70.0  115.0   1.9973  1.15080  0.43176  0.09889  0.75864 -0.64396  0.02756  0.64480  0.76385  0.99472 -0.09329  0.04286
   70.0  120.0   1.9674  1.15495  0.43699  0.11331  0.72068 -0.68395 -0.00935  0.68912  0.72458  0.99352 -0.07571  0.08483
   70.0  125.0   1.9561  1.16886  0.43423 -0.11885 -0.68760  0.71629  0.05263  0.71603  0.69608 -0.99152  0.12043 -0.04891
   70.0  130.0   1.9745  1.18390  0.42467 -0.10064 -0.60123  0.79271  0.08167  0.78907  0.60885 -0.99156  0.12602 -0.03031
   70.0  135.0   2.0295  1.16596  0.41918  0.08785  0.52380 -0.84730  0.00832  0.85017  0.52644  0.99610 -0.05330  0.07033
   70.0  140.0   2.0126  1.19113  0.41386  0.07422  0.44726 -0.89132 -0.05621  0.89424  0.44404  0.99566  0.01715  0.09151
   70.0  145.0   1.9364  1.17613  0.43534  0.09649  0.37480 -0.92207 -0.06681  0.92674  0.36971  0.99309  0.02593  0.11446
   70.0   15.0   1.9952  0.99066  0.51910  0.79152  0.38904 -0.47133 -0.51465  0.00836 -0.85736  0.32961 -0.92118 -0.20683
   70.0  150.0   1.8908  1.15792  0.45309 -0.10352 -0.36990  0.92329 -0.05340  0.92900  0.36620 -0.99319 -0.01140 -0.11593
   70.0  155.0   1.9106  1.22119  0.42503 -0.09227 -0.33498  0.93770  0.01300  0.94123  0.33752 -0.99565  0.04333 -0.08249
   70.0  160.0    1.833  1.23353  0.43879 -0.08674 -0.22125  0.97135 -0.12930  0.96928  0.20923 -0.98780 -0.10745 -0.11269
   70.0  165.0   1.8429  1.19268  0.45134 -0.12033 -0.26912  0.95556 -0.03369 -0.96089 -0.27486  0.99216 -0.06527  0.10656
   70.0  170.0   1.9291  1.18974  0.43253 -0.09245 -0.20012  0.97540 -0.03582 -0.97829 -0.20411  0.99507 -0.05381  0.08327
   70.0  175.0   2.0538  1.13723  0.42531 -0.06838 -0.16174  0.98446  0.03447  0.98580  0.16435  0.99706 -0.04517  0.06183
   70.0  180.0   1.9837  1.13938  0.43963 -0.02907 -0.14411  0.98913 -0.12220  0.98264  0.13957  0.99208  0.11682  0.04618
   70.0   20.0   1.5517  1.07163  0.61152  0.94022  0.30648 -0.14851 -0.10860 -0.14349 -0.98368  0.32279 -0.94100  0.10163
   70.0   25.0   1.5701  1.17628  0.54326  0.35095 -0.05892 -0.93454  0.91484 -0.19134  0.35561  0.19977  0.97975  0.01325
   70.0   30.0   2.2438  0.82756  0.52867  0.73479 -0.49004 -0.46899  0.54455  0.01394  0.83861  0.40441  0.87159 -0.27710
   70.0   35.0   1.4419  1.12470  0.61131  0.80482 -0.56234  0.18984  0.04169  0.37263  0.92704  0.59206  0.73819 -0.32334
   70.0   40.0   1.6052  1.10922  0.55866  0.70144 -0.69022  0.17769  0.19999  0.42991  0.88044  0.68409  0.58205 -0.43959
   70.0   45.0   1.6727  1.19808  0.49355  0.65724 -0.28637  0.69716 -0.09132  0.88793  0.45082 -0.74813 -0.35996  0.55743
   70.0    5.0   2.6026  1.27736  0.30003 -0.47700 -0.86847 -0.13505  0.18836 -0.25110  0.94946 -0.85848  0.42745  0.28336
   70.0   50.0   1.4072  1.39667  0.50615  0.43662 -0.24056  0.86689  0.07183  0.96983  0.23295 -0.89677 -0.03944  0.44073
   70.0   55.0   1.6658  1.27865  0.46639 -0.07607 -0.99637  0.03815  0.24416  0.01848  0.96956  0.96675 -0.08306 -0.24187
   70.0   60.0    1.867  1.26354  0.41970 -0.06017 -0.99525  0.07656  0.18039  0.06460  0.98147  0.98175 -0.07286 -0.17564
   70.0   65.0   2.0142  1.25525  0.39163  0.07735  0.99277 -0.09183  0.17659  0.07700  0.98127  0.98124 -0.09212 -0.16935
   70.0   70.0   2.0764  1.25151  0.38197  0.10536  0.98434 -0.14130  0.18144  0.12068  0.97597  0.97774 -0.12847 -0.16588
   70.0   75.0   2.0886  1.24085  0.38368 -0.10920 -0.97135  0.21106  0.18409  0.18890  0.96459  0.97682 -0.14419 -0.15819
   70.0   80.0   2.0916  1.22080  0.38977 -0.11715 -0.95041  0.28810  0.18707  0.26379  0.94627  0.97534 -0.16475 -0.14688
   70.0   85.0    2.089  1.19751  0.39789 -0.11688 -0.92299  0.36666  0.19393  0.34087  0.91989  0.97403 -0.17862 -0.13915
   70.0   90.0    2.087  1.17357  0.40621  0.11862  0.89020 -0.43986  0.20643  0.41120  0.88786  0.97124 -0.19612 -0.13499
   70.0   95.0   2.0977  1.15698  0.40967  0.11187  0.85264 -0.51039  0.21464  0.48076  0.85018  0.97027 -0.20466 -0.12923
   75.0  -10.0   4.0827  1.34853  0.18094 -0.02184  0.86441 -0.50232  0.28225  0.48733  0.82634  0.95909 -0.12373 -0.25463
   75.0 -100.0    4.427  0.99144  0.22555  0.06869 -0.61829 -0.78294  0.32386 -0.72847  0.60369 -0.94361 -0.29503  0.15020
   75.0 -105.0    3.971  1.06404  0.23428  0.08638 -0.56342 -0.82164  0.29679 -0.77272  0.56108 -0.95103 -0.29233  0.10047
   75.0 -110.0   3.5512  1.13249  0.24629  0.10503 -0.50733 -0.85533  0.27485 -0.81178  0.51525 -0.95573 -0.28920  0.05418
   75.0 -115.0   3.1716  1.19051  0.26250  0.12756 -0.45007 -0.88384  0.25862 -0.84519  0.46772 -0.95752 -0.28824  0.00859
   75.0 -120.0   2.8433  1.23173  0.28304  0.15276 -0.39005 -0.90803  0.26213 -0.86991  0.41778 -0.95286 -0.30184 -0.03064
